policy_id,title,organization,fetch_status,source_kind,decision,decision_reasons,comparison_reasons,old_amount_manwon,old_amount_type,old_roi_apply_method,candidate_count,new_selected_amount_manwon,new_selected_type,new_roi_apply_method,new_support_ratio,detail_text_length,attachment_text_length,fetch_error,url
PBLN_000000000118361,[경기] 부천시 2026년 유해물질 시험분석 수수료 지원 사업 참여 기업 모집 공고,경기도,fetched,url,safe,clear_selected_candidate,type_changed:support_amount->non_cash | roi_method_changed:subtract->recommend_only,100.0,support_amount,subtract,2,100.0,non_cash,recommend_only,,2151,2961,[공고] 2026 유해물질 시험분석 수수료 지원사업.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EA%B3%B5%EA%B3%A0%5D%202026%20%EC%9C%A0%ED%95%B4%EB%AC%BC%EC%A7%88%20%EC%8B%9C%ED%97%98%EB%B6%84%EC%84%9D%20%EC%88%98%EC%88%98%EB%A3%8C%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85.pdf / [신청서식] 2026 유해물질 시험분석 수수료 지원사업 신청서.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EC%8B%A0%EC%B2%AD%EC%84%9C%EC%8B%9D%5D%202026%20%EC%9C%A0%ED%95%B4%EB%AC%BC%EC%A7%88%20%EC%8B%9C%ED%97%98%EB%B6%84%EC%84%9D%20%EC%88%98%EC%88%98%EB%A3%8C%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EC%8B%A0%EC%B2%AD%EC%84%9C.pdf / 202602101016410976.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602101016410976.pdf / 202602101016470709.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602101016470709.pdf / [신청서식] 2026 유해물질 시험분석 수수료 지원사업 신청서.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EC%8B%A0%EC%B2%AD%EC%84%9C%EC%8B%9D%5D%202026%20%EC%9C%A0%ED%95%B4%EB%AC%BC%EC%A7%88%20%EC%8B%9C%ED%97%98%EB%B6%84%EC%84%9D%20%EC%88%98%EC%88%98%EB%A3%8C%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EC%8B%A0%EC%B2%AD%EC%84%9C.hwp / 202602101016470627.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602101016470627.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118361
PBLN_000000000118395,[경기] 2026년 기술닥터사업 공고,경기도,fetched,url,needs_review,large_amount_delta,"amount_delta_20_percent:old=500,new=2000",500.0,support_amount,subtract,14,2000.0,support_amount,subtract,0.8,2043,15035,2026-375_★기술닥터사업 표준서식.hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026-375_%E2%98%85%EA%B8%B0%EC%88%A0%EB%8B%A5%ED%84%B0%EC%82%AC%EC%97%85%20%ED%91%9C%EC%A4%80%EC%84%9C%EC%8B%9D.hwpx / 202602101457110034.hwpx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602101457110034.hwpx / 2026-375_★2026년 기술닥터사업 공고문.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026-375_%E2%98%852026%EB%85%84%20%EA%B8%B0%EC%88%A0%EB%8B%A5%ED%84%B0%EC%82%AC%EC%97%85%20%EA%B3%B5%EA%B3%A0%EB%AC%B8.hwp / 202602101457070158.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602101457070158.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118395
PBLN_000000000118467,[부산] 2026년 중소기업 ISO 인증 지원사업 모집 공고,부산광역시,fetched,url,needs_review,selected_candidate_missing,,,support_ratio,ratio_cap,1,,,,1.0,2202,3628,[신청서] 중소기업 ISO 인증 지원사업 신청서.xlsx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EC%8B%A0%EC%B2%AD%EC%84%9C%5D%20%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85%20ISO%20%EC%9D%B8%EC%A6%9D%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EC%8B%A0%EC%B2%AD%EC%84%9C.xlsx / 202603261123550488.xlsx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202603261123550488.xlsx / 「2026 중소기업 ISO 인증 지원사업」모집 공고(안).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%E3%80%8C2026%20%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85%20ISO%20%EC%9D%B8%EC%A6%9D%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%E3%80%8D%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0(%EC%95%88).hwp / 202602121109240389.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602121109240389.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118467
PBLN_000000000118530,2026년 중소ㆍ중견 에너지효율 혁신 선도 프로젝트 선도기업 모집 공고,기후에너지환경부,fetched,url,needs_review,selected_candidate_missing,,,support_ratio,ratio_cap,1,,,,0.05,1732,6358,[첨부1]에너지효율혁신선도프로젝트선도기업모집안내.(1).pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EC%B2%A8%EB%B6%801%5D%EC%97%90%EB%84%88%EC%A7%80%ED%9A%A8%EC%9C%A8%ED%98%81%EC%8B%A0%EC%84%A0%EB%8F%84%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8%EC%84%A0%EB%8F%84%EA%B8%B0%EC%97%85%EB%AA%A8%EC%A7%91%EC%95%88%EB%82%B4.(1).pdf / 202602130946090484.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602130946090484.pdf / 202602130946190031.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602130946190031.pdf / [별첨1]KEEP30참여기업리스트.(1).pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B3%84%EC%B2%A81%5DKEEP30%EC%B0%B8%EC%97%AC%EA%B8%B0%EC%97%85%EB%A6%AC%EC%8A%A4%ED%8A%B8.(1).pdf / [첨부2]선도기업모집별지서식.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EC%B2%A8%EB%B6%802%5D%EC%84%A0%EB%8F%84%EA%B8%B0%EC%97%85%EB%AA%A8%EC%A7%91%EB%B3%84%EC%A7%80%EC%84%9C%EC%8B%9D.hwp / 202602130946180929.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602130946180929.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118530
PBLN_000000000118617,[충북] 지능형첨단부품산업의 디지털전환 거점 구축 사업 오픈랩 AI 개발플랫폼 활용 지원 수혜기업 모집 공고,충청북도,fetched,url,needs_review,selected_candidate_missing,,,unknown,recommend_only,1,,,,1.0,2202,13268,붙임 1. 2026년도 오픈랩 AI 개발플랫폼 활용 지원 수혜기업 모집 공고문.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%84%201.%202026%EB%85%84%EB%8F%84%20%EC%98%A4%ED%94%88%EB%9E%A9%20AI%20%EA%B0%9C%EB%B0%9C%ED%94%8C%EB%9E%AB%ED%8F%BC%20%ED%99%9C%EC%9A%A9%20%EC%A7%80%EC%9B%90%20%EC%88%98%ED%98%9C%EA%B8%B0%EC%97%85%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0%EB%AC%B8.pdf / 202602191305220156.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602191305220156.pdf / 144350_붙임 2. 수혜기업 지원신청 서류.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/144350_%EB%B6%99%EC%9E%84%202.%20%EC%88%98%ED%98%9C%EA%B8%B0%EC%97%85%20%EC%A7%80%EC%9B%90%EC%8B%A0%EC%B2%AD%20%EC%84%9C%EB%A5%98.hwp / 202602191305250128.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602191305250128.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118617
PBLN_000000000118679,[인천] 2026년 채용연계형 뿌리기업 근로환경 혁신 지원사업(환경개선) 모집 공고(지역산업맞춤형 일자리지원 사업),인천광역시,fetched,url,safe,clear_selected_candidate,,2100.0,support_amount,subtract,12,2100.0,support_amount,subtract,0.5,1788,17785,붙임1. 채용연계형 뿌리기업 근로환경 혁신 지원사업(환경개선) 공고문.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%841.%20%EC%B1%84%EC%9A%A9%EC%97%B0%EA%B3%84%ED%98%95%20%EB%BF%8C%EB%A6%AC%EA%B8%B0%EC%97%85%20%EA%B7%BC%EB%A1%9C%ED%99%98%EA%B2%BD%20%ED%98%81%EC%8B%A0%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85(%ED%99%98%EA%B2%BD%EA%B0%9C%EC%84%A0)%20%EA%B3%B5%EA%B3%A0%EB%AC%B8.hwp / 붙임2. 채용연계형 뿌리기업 근로환경 혁신 지원사업(환경개선) 운영지침.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%842.%20%EC%B1%84%EC%9A%A9%EC%97%B0%EA%B3%84%ED%98%95%20%EB%BF%8C%EB%A6%AC%EA%B8%B0%EC%97%85%20%EA%B7%BC%EB%A1%9C%ED%99%98%EA%B2%BD%20%ED%98%81%EC%8B%A0%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85(%ED%99%98%EA%B2%BD%EA%B0%9C%EC%84%A0)%20%EC%9A%B4%EC%98%81%EC%A7%80%EC%B9%A8.hwp / 202602201348200952.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602201348200952.hwp / 202602201348430146.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602201348430146.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118679
PBLN_000000000118681,[경남] 진주시 2026년 산업재산권 권리화 지원 사업 공고,경상남도,fetched,url,safe,clear_selected_candidate,,100.0,support_amount,subtract,8,100.0,support_amount,subtract,,2254,1276,2026년 산업재산권 권리화 지원사업 공고.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%20%EC%82%B0%EC%97%85%EC%9E%AC%EC%82%B0%EA%B6%8C%20%EA%B6%8C%EB%A6%AC%ED%99%94%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EA%B3%B5%EA%B3%A0.hwp / 202602201401290525.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602201401290525.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118681
PBLN_000000000118750,[경남] 진주시 2026년 중소기업 국내외 인증수수료 지원사업 공고,경상남도,fetched,url,safe,clear_selected_candidate,type_changed:support_amount->non_cash | roi_method_changed:subtract->recommend_only,100.0,support_amount,subtract,7,100.0,non_cash,recommend_only,,2174,12063,공고문(2026년 진주시 중소기업 국내외 인증수수료 지원사업).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EA%B3%B5%EA%B3%A0%EB%AC%B8(2026%EB%85%84%20%EC%A7%84%EC%A3%BC%EC%8B%9C%20%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85%20%EA%B5%AD%EB%82%B4%EC%99%B8%20%EC%9D%B8%EC%A6%9D%EC%88%98%EC%88%98%EB%A3%8C%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85).hwp / 202602231433010156.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602231433010156.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118750
PBLN_000000000118752,2026년 한국농수산식품유통공사(aT) 안전성 검사비 지원사업 공고,농림축산식품부,fetched,url,safe,clear_selected_candidate,,8000.0,support_amount,subtract,3,8000.0,support_amount,subtract,0.9,1859,14764,(붙임3)+2026년+안전성검사비(잔류농약+식품위생)+신청+세부내역(업체용+양식)1.xlsx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EB%B6%99%EC%9E%843)+2026%EB%85%84+%EC%95%88%EC%A0%84%EC%84%B1%EA%B2%80%EC%82%AC%EB%B9%84(%EC%9E%94%EB%A5%98%EB%86%8D%EC%95%BD+%EC%8B%9D%ED%92%88%EC%9C%84%EC%83%9D)+%EC%8B%A0%EC%B2%AD+%EC%84%B8%EB%B6%80%EB%82%B4%EC%97%AD(%EC%97%85%EC%B2%B4%EC%9A%A9+%EC%96%91%EC%8B%9D)1.xlsx / 202602231441300733.xlsx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602231441300733.xlsx / (붙임1)+2026년+안전성검사비(잔류농약+및+식품위생)+지원사업+공고.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EB%B6%99%EC%9E%841)+2026%EB%85%84+%EC%95%88%EC%A0%84%EC%84%B1%EA%B2%80%EC%82%AC%EB%B9%84(%EC%9E%94%EB%A5%98%EB%86%8D%EC%95%BD+%EB%B0%8F+%EC%8B%9D%ED%92%88%EC%9C%84%EC%83%9D)+%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85+%EA%B3%B5%EA%B3%A0.hwp / (붙임2)+2026년+안전성검사비(잔류농약+및+식품위생)+지원사업+신청서류(양식).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EB%B6%99%EC%9E%842)+2026%EB%85%84+%EC%95%88%EC%A0%84%EC%84%B1%EA%B2%80%EC%82%AC%EB%B9%84(%EC%9E%94%EB%A5%98%EB%86%8D%EC%95%BD+%EB%B0%8F+%EC%8B%9D%ED%92%88%EC%9C%84%EC%83%9D)+%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85+%EC%8B%A0%EC%B2%AD%EC%84%9C%EB%A5%98(%EC%96%91%EC%8B%9D).hwp / 202602231435080729.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602231435080729.hwp / 202602231441300615.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602231441300615.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118752
PBLN_000000000118806,[경남] 사천시ㆍ진주시 2026년 디지털전환(DX) 컨설팅 및 인력양성 지원 사업 수요기업 모집 공고,경상남도,fetched,url,safe,clear_selected_candidate,,500.0,support_amount,subtract,4,500.0,support_amount,subtract,,2316,12797,(공고문) 2026년 사천 디지털전환(DX) 컨설팅 및 인력양성 지원사업 수혜기업 모집 공고문.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EA%B3%B5%EA%B3%A0%EB%AC%B8)%202026%EB%85%84%20%EC%82%AC%EC%B2%9C%20%EB%94%94%EC%A7%80%ED%84%B8%EC%A0%84%ED%99%98(DX)%20%EC%BB%A8%EC%84%A4%ED%8C%85%20%EB%B0%8F%20%EC%9D%B8%EB%A0%A5%EC%96%91%EC%84%B1%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EC%88%98%ED%98%9C%EA%B8%B0%EC%97%85%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0%EB%AC%B8.hwp / 붙임1. 2026년 사천 디지털전환(DX) 컨설팅 및 인력양성 지원사업 신청양식_KETI.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%841.%202026%EB%85%84%20%EC%82%AC%EC%B2%9C%20%EB%94%94%EC%A7%80%ED%84%B8%EC%A0%84%ED%99%98(DX)%20%EC%BB%A8%EC%84%A4%ED%8C%85%20%EB%B0%8F%20%EC%9D%B8%EB%A0%A5%EC%96%91%EC%84%B1%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EC%8B%A0%EC%B2%AD%EC%96%91%EC%8B%9D_KETI.hwp / 202602241506160292.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602241506160292.hwp / 202602241506190503.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602241506190503.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118806
PBLN_000000000118927,[강원] 2026년 직장문화ㆍ환경개선지원사업 참여기업 모집 공고,강원특별자치도,fetched,url,needs_review,selected_candidate_missing,old_amount_without_new_selected_amount,500.0,support_amount,subtract,5,,,,,1937,9770,[붙임1]’26 직장문화환경개선 지원사업 참여기업 모집 공고문.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B6%99%EC%9E%841%5D%E2%80%9926%20%EC%A7%81%EC%9E%A5%EB%AC%B8%ED%99%94%ED%99%98%EA%B2%BD%EA%B0%9C%EC%84%A0%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EC%B0%B8%EC%97%AC%EA%B8%B0%EC%97%85%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0%EB%AC%B8.hwp / 202602261400110098.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602261400110098.hwp / 202602261400110194.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602261400110194.hwp / 202602261400150107.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602261400150107.hwp / [서식1] 기초현황진단 체크리스트 양식.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EC%84%9C%EC%8B%9D1%5D%20%EA%B8%B0%EC%B4%88%ED%98%84%ED%99%A9%EC%A7%84%EB%8B%A8%20%EC%B2%B4%ED%81%AC%EB%A6%AC%EC%8A%A4%ED%8A%B8%20%EC%96%91%EC%8B%9D.hwp / [서식2] 기업 환경개선 사업 신청서 양식.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EC%84%9C%EC%8B%9D2%5D%20%EA%B8%B0%EC%97%85%20%ED%99%98%EA%B2%BD%EA%B0%9C%EC%84%A0%20%EC%82%AC%EC%97%85%20%EC%8B%A0%EC%B2%AD%EC%84%9C%20%EC%96%91%EC%8B%9D.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118927
PBLN_000000000119010,[인천] 2026년 연구장비 공동활용 지원사업 모집 공고,인천광역시,fetched,url,safe,clear_selected_candidate,type_changed:subsidy->support_amount,300.0,subsidy,subtract,3,300.0,support_amount,subtract,,2067,8643,[공고문] 인천 연구장비 공동활용 지원사업 공고.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EA%B3%B5%EA%B3%A0%EB%AC%B8%5D%20%EC%9D%B8%EC%B2%9C%20%EC%97%B0%EA%B5%AC%EC%9E%A5%EB%B9%84%20%EA%B3%B5%EB%8F%99%ED%99%9C%EC%9A%A9%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EA%B3%B5%EA%B3%A0.pdf / 202603031014500478.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202603031014500478.pdf / (서식1) 2026년 인천 연구장비 공동활용 지원사업 신청서.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EC%84%9C%EC%8B%9D1)%202026%EB%85%84%20%EC%9D%B8%EC%B2%9C%20%EC%97%B0%EA%B5%AC%EC%9E%A5%EB%B9%84%20%EA%B3%B5%EB%8F%99%ED%99%9C%EC%9A%A9%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EC%8B%A0%EC%B2%AD%EC%84%9C.hwp / 202603031015070530.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202603031015070530.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119010
PBLN_000000000119064,2026년 자동차용 반도체 기능안전ㆍ신뢰성 산업혁신기반구축사업 기업지원 모집 공고,산업통상부,fetched,url,needs_review,candidate_missing,,,unknown,recommend_only,0,,,,,2394,3803,붙임1. 자동차용 반도체 및 모듈 기능안전 기업지원 수혜기업 모집공고.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%841.%20%EC%9E%90%EB%8F%99%EC%B0%A8%EC%9A%A9%20%EB%B0%98%EB%8F%84%EC%B2%B4%20%EB%B0%8F%20%EB%AA%A8%EB%93%88%20%EA%B8%B0%EB%8A%A5%EC%95%88%EC%A0%84%20%EA%B8%B0%EC%97%85%EC%A7%80%EC%9B%90%20%EC%88%98%ED%98%9C%EA%B8%B0%EC%97%85%20%EB%AA%A8%EC%A7%91%EA%B3%B5%EA%B3%A0.pdf / 202603041005110580.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202603041005110580.pdf / 붙임2. 기업지원 신청서 및 정보수집이용제공 동의서.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%842.%20%EA%B8%B0%EC%97%85%EC%A7%80%EC%9B%90%20%EC%8B%A0%EC%B2%AD%EC%84%9C%20%EB%B0%8F%20%EC%A0%95%EB%B3%B4%EC%88%98%EC%A7%91%EC%9D%B4%EC%9A%A9%EC%A0%9C%EA%B3%B5%20%EB%8F%99%EC%9D%98%EC%84%9C.hwp / 202603041005160739.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202603041005160739.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119064
PBLN_000000000119083,[충북] 2026년 소상공인 IP출원(상표출원) 지원 사업 소상공인 수혜자 모집 공고,충청북도,fetched,url,needs_review,selected_candidate_missing,old_amount_without_new_selected_amount,13.0,support_ratio,ratio_cap,1,,,,0.2,2192,6412,붙임1. 2026 소상공인IP창출지원_IP출원지원(상표)_모집공고문(충북).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%841.%202026%20%EC%86%8C%EC%83%81%EA%B3%B5%EC%9D%B8IP%EC%B0%BD%EC%B6%9C%EC%A7%80%EC%9B%90_IP%EC%B6%9C%EC%9B%90%EC%A7%80%EC%9B%90(%EC%83%81%ED%91%9C)_%EB%AA%A8%EC%A7%91%EA%B3%B5%EA%B3%A0%EB%AC%B8(%EC%B6%A9%EB%B6%81).hwp / 붙임2. 2026년 소상공인IP창출지원 상표출원지원사업 신청서 및 개인정보동의수집 활용동의서.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%842.%202026%EB%85%84%20%EC%86%8C%EC%83%81%EA%B3%B5%EC%9D%B8IP%EC%B0%BD%EC%B6%9C%EC%A7%80%EC%9B%90%20%EC%83%81%ED%91%9C%EC%B6%9C%EC%9B%90%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EC%8B%A0%EC%B2%AD%EC%84%9C%20%EB%B0%8F%20%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%EB%8F%99%EC%9D%98%EC%88%98%EC%A7%91%20%ED%99%9C%EC%9A%A9%EB%8F%99%EC%9D%98%EC%84%9C.hwp / 202603041110000745.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202603041110000745.hwp / 202603041110060689.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202603041110060689.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119083
PBLN_000000000119093,[인천] 2026년 파브(PAV) 부품 시험ㆍ인증 지원사업 참여기업 모집 공고,인천광역시,fetched,url,needs_review,selected_candidate_missing,old_amount_without_new_selected_amount,8000.0,support_amount,subtract,2,,,,1.0,2063,4888,붙임1. 2026년 파브 부품 시험·인증 지원사업 참여기업 모집 공고.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%841.%202026%EB%85%84%20%ED%8C%8C%EB%B8%8C%20%EB%B6%80%ED%92%88%20%EC%8B%9C%ED%97%98%C2%B7%EC%9D%B8%EC%A6%9D%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EC%B0%B8%EC%97%AC%EA%B8%B0%EC%97%85%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0.pdf / 202603041322060230.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202603041322060230.pdf / 붙임2. 2026년 파브(PAV) 부품 시험·인증 지원사업 참여기업 신청서.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%842.%202026%EB%85%84%20%ED%8C%8C%EB%B8%8C(PAV)%20%EB%B6%80%ED%92%88%20%EC%8B%9C%ED%97%98%C2%B7%EC%9D%B8%EC%A6%9D%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EC%B0%B8%EC%97%AC%EA%B8%B0%EC%97%85%20%EC%8B%A0%EC%B2%AD%EC%84%9C.hwp / 202603041322290487.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202603041322290487.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119093
PBLN_000000000119124,2026년 의료기기 분야 기술지도 지원사업 공고(메카노바이오활성소재 혁신의료기기 실증 기반구축),전북특별자치도,fetched,url,needs_review,candidate_missing,old_amount_without_new_selected_amount,500.0,support_amount,subtract,0,,,,,2406,3783,[공고문] 2026년 기술지도 지원사업.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EA%B3%B5%EA%B3%A0%EB%AC%B8%5D%202026%EB%85%84%20%EA%B8%B0%EC%88%A0%EC%A7%80%EB%8F%84%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85.pdf / 202603050945510010.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202603050945510010.pdf,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119124
